Company_ID,Industry,Years_in_Business,Annual_Revenue_M,Website_Visits_30d,Whitepaper_Downloads,Credit_Score_Proxy,Prior_Amex_Relationship,Converted
3943,Healthcare,23,15.12,5,1,723,0,1
3944,Manufacturing,23,12.69,6,0,742,0,0
3945,Manufacturing,15,30.29,11,0,744,1,1
3946,Manufacturing,13,6.97,7,0,744,0,0
3947,Healthcare,16,29.34,8,0,711,0,0
3948,Tech,7,4.9,3,1,737,0,0
3949,Healthcare,16,24.78,8,0,776,0,0
3950,Manufacturing,13,31.21,6,0,687,0,0
3951,Consulting,14,3.97,5,0,732,0,0
3952,Retail,17,10.74,4,0,670,0,0
3953,Healthcare,12,17.1,9,0,762,1,0
3954,Healthcare,24,18.75,2,0,628,0,0
3955,Tech,24,33.97,4,0,653,0,0
3956,Tech,20,26.69,8,0,693,0,0
3957,Healthcare,13,19.41,8,1,709,0,0
3958,Manufacturing,24,22.81,6,0,653,0,0
3959,Retail,20,1.14,3,2,826,0,0
3960,Tech,15,38.64,8,0,791,0,0
3961,Manufacturing,24,2.53,8,0,676,1,0
3962,Consulting,21,41.55,6,0,687,0,0
3963,Tech,4,27.28,7,0,669,0,0
3964,Manufacturing,22,26.63,4,2,732,0,0
3965,Manufacturing,2,35.38,5,0,634,0,1
3966,Retail,18,43.05,6,0,770,0,0
3967,Retail,2,47.16,6,0,763,0,0
3968,Consulting,15,27.4,3,0,731,1,0
3969,Manufacturing,19,7.96,2,1,694,0,1
3970,Manufacturing,15,43.99,9,0,632,0,0
3971,Retail,20,2.51,10,1,626,0,0
3972,Tech,10,40.46,4,1,651,0,1
3973,Tech,24,34.18,9,1,746,0,0
3974,Healthcare,20,45.28,8,0,748,0,1
3975,Retail,11,44.92,4,0,667,0,1
3976,Healthcare,10,3.13,6,1,757,0,0
3977,Retail,23,30.67,4,2,735,1,1
3978,Consulting,5,6.67,2,0,595,0,0
3979,Manufacturing,9,4.38,4,0,667,0,0
3980,Consulting,20,22.69,8,1,674,0,0
3981,Retail,19,5.33,5,0,750,0,0
3982,Manufacturing,13,36.53,2,0,719,0,0
3983,Tech,18,48.46,4,1,765,0,1
3984,Tech,17,28.69,4,0,772,0,0
3985,Healthcare,6,12.14,3,0,749,1,0
3986,Retail,10,42.24,9,1,698,0,1
3987,Retail,2,42.73,4,0,704,0,1
3988,Tech,24,36.77,7,0,721,0,1
3989,Consulting,6,30.95,4,0,687,0,0
3990,Manufacturing,21,43.46,7,0,565,0,0
3991,Consulting,13,8.58,8,0,734,0,0
3992,Consulting,18,46.61,5,0,719,0,0
3993,Tech,7,47.39,6,0,762,1,1
3994,Tech,2,43.66,2,0,644,0,0
3995,Tech,14,12.91,2,1,653,1,0
3996,Healthcare,5,42.98,5,2,792,0,1
3997,Consulting,18,25.13,8,0,616,0,0
3998,Retail,11,29.95,5,0,644,1,0
3999,Manufacturing,10,42.11,5,0,725,0,0
4000,Healthcare,11,1.96,5,0,613,0,0
4001,Retail,2,18.47,4,0,640,0,0
4002,Consulting,15,40.88,9,1,720,0,1
4003,Tech,7,40.79,7,1,668,0,1
4004,Consulting,9,42.51,5,0,681,1,1
4005,Manufacturing,5,8.88,5,1,713,0,0
4006,Healthcare,7,35.44,9,0,736,1,0
4007,Healthcare,20,7.75,4,2,739,0,0
4008,Manufacturing,2,39.36,5,0,705,0,0
4009,Retail,3,12.63,4,2,709,0,0
4010,Retail,2,37.02,2,0,772,0,0
4011,Healthcare,21,23.02,8,1,737,0,1
4012,Healthcare,22,49.32,5,1,741,0,1
4013,Tech,23,29.2,5,1,709,0,0
4014,Retail,19,31.81,8,1,733,0,0
4015,Manufacturing,4,18.72,6,0,737,0,0
4016,Retail,24,36.86,5,0,654,0,0
4017,Tech,20,25.0,8,0,698,0,0
4018,Healthcare,7,1.39,6,1,626,0,1
4019,Healthcare,22,30.62,8,0,758,0,1
4020,Tech,7,41.61,2,0,597,0,1
4021,Manufacturing,17,12.22,7,0,723,0,0
4022,Healthcare,19,11.44,5,1,753,0,0
4023,Consulting,22,30.64,2,0,631,0,0
4024,Healthcare,16,40.99,7,1,639,0,1
4025,Consulting,3,12.86,1,1,703,0,0
4026,Tech,15,46.65,1,0,626,0,0
4027,Tech,14,46.41,3,0,703,0,0
4028,Healthcare,15,10.43,7,0,793,1,1
4029,Retail,14,13.56,9,0,701,1,0
4030,Consulting,7,35.18,1,1,757,1,0
4031,Manufacturing,3,47.61,2,1,717,1,0
4032,Healthcare,17,35.64,3,0,727,1,1
4033,Manufacturing,10,22.52,9,0,605,1,0
4034,Healthcare,15,8.87,2,0,693,0,0
4035,Retail,6,23.32,5,0,735,0,1
4036,Retail,17,30.54,5,0,752,0,0
4037,Retail,17,16.88,2,0,780,0,0
4038,Retail,14,25.76,2,0,667,1,1
4039,Tech,24,6.95,5,2,681,1,0
4040,Tech,18,22.88,3,0,673,0,0
4041,Consulting,5,4.99,6,1,667,0,0
4042,Manufacturing,8,2.93,1,1,719,0,0
4043,Healthcare,7,42.93,9,0,709,0,1
4044,Healthcare,23,10.65,4,0,741,0,0
4045,Tech,4,28.97,6,2,611,0,1
4046,Healthcare,18,7.87,4,0,672,1,0
4047,Tech,5,13.5,3,0,781,0,0
4048,Consulting,16,18.39,3,0,710,0,0
4049,Manufacturing,14,7.61,1,0,686,1,0
4050,Consulting,19,2.78,7,2,730,1,0
4051,Retail,14,43.92,6,1,647,0,0
4052,Retail,9,1.09,8,0,764,1,0
4053,Retail,6,3.54,6,0,683,0,0
4054,Consulting,17,40.35,6,0,607,0,1
4055,Healthcare,19,14.46,3,0,767,0,0
4056,Manufacturing,12,36.28,3,0,755,0,0
4057,Retail,4,7.74,3,2,678,0,0
4058,Retail,16,12.25,10,0,757,1,1
4059,Retail,11,28.85,11,1,741,0,1
4060,Manufacturing,22,49.44,6,0,775,0,0
4061,Retail,4,4.14,5,0,695,0,0
4062,Manufacturing,17,20.33,7,2,709,1,1
4063,Retail,8,2.63,4,0,783,0,0
4064,Consulting,14,10.36,6,0,575,0,0
4065,Consulting,2,45.42,9,0,687,1,1
4066,Manufacturing,11,5.27,8,0,756,0,0
4067,Consulting,11,42.91,1,1,645,1,1
4068,Manufacturing,24,9.3,7,0,708,0,0
4069,Consulting,22,43.16,7,0,678,0,0
4070,Consulting,24,27.13,4,0,638,0,0
4071,Manufacturing,6,43.97,6,1,679,1,0
4072,Healthcare,21,8.01,6,0,709,0,1
4073,Consulting,21,38.22,2,0,744,0,0
4074,Retail,14,34.19,5,0,799,0,1
4075,Healthcare,10,27.38,5,1,673,0,0
4076,Manufacturing,8,40.62,6,0,728,0,0
4077,Healthcare,7,32.59,8,0,764,0,0
4078,Tech,8,43.91,3,0,718,0,0
4079,Tech,8,19.36,4,0,651,0,0
4080,Consulting,23,29.7,5,0,757,1,1
4081,Consulting,2,43.59,6,0,772,0,1
4082,Retail,16,11.13,5,1,736,0,1
4083,Healthcare,9,24.54,5,0,680,0,1
4084,Tech,13,48.06,6,0,695,1,0
4085,Consulting,23,23.94,9,1,599,0,1
4086,Healthcare,12,13.02,6,0,713,1,0
4087,Consulting,22,17.88,7,0,753,1,0
4088,Consulting,17,44.31,6,1,642,0,0
4089,Tech,2,47.77,6,0,702,1,1
4090,Tech,13,47.53,7,1,670,0,0
4091,Consulting,1,35.1,2,0,768,0,0
4092,Manufacturing,19,25.73,8,1,740,0,1
4093,Consulting,11,9.54,3,0,753,1,0
4094,Consulting,5,6.6,3,0,703,0,0
4095,Retail,1,3.46,4,0,725,1,0
4096,Retail,20,1.38,8,0,642,0,0
4097,Retail,13,43.97,5,0,701,0,1
4098,Manufacturing,8,40.55,5,0,659,0,0
4099,Manufacturing,6,28.61,9,0,658,0,0
4100,Consulting,17,49.94,3,0,645,1,0
4101,Retail,12,47.68,6,0,635,0,1
4102,Manufacturing,1,32.93,8,2,668,0,1
4103,Tech,3,23.5,11,1,716,0,0
4104,Consulting,14,8.03,4,2,697,0,0
4105,Healthcare,8,26.02,6,0,789,0,1
4106,Consulting,11,8.31,4,1,759,0,0
4107,Healthcare,14,20.22,4,0,732,0,0
4108,Retail,8,47.16,7,0,720,0,1
4109,Healthcare,3,17.43,8,0,676,0,0
4110,Retail,7,8.06,3,0,755,0,0
4111,Tech,19,29.33,5,0,678,0,1
4112,Healthcare,4,30.32,4,0,724,0,1
4113,Consulting,16,10.09,2,0,784,0,1
4114,Retail,13,10.23,8,0,651,0,1
4115,Consulting,20,49.48,2,2,663,0,1
4116,Manufacturing,19,12.54,5,0,636,0,0
4117,Retail,5,41.99,0,0,618,0,0
4118,Healthcare,23,23.78,3,0,703,0,0
4119,Retail,5,22.03,11,0,739,1,0
4120,Consulting,20,15.1,4,1,745,0,0
4121,Tech,24,38.8,6,0,672,0,0
4122,Retail,4,44.09,5,1,736,0,1
4123,Healthcare,2,13.43,6,0,765,0,0
4124,Manufacturing,13,5.21,8,0,759,0,0
4125,Tech,16,7.28,6,0,636,0,0
4126,Manufacturing,22,39.74,5,0,675,0,1
4127,Retail,2,22.07,9,0,704,0,0
4128,Consulting,19,7.03,3,0,675,0,0
4129,Consulting,17,17.34,4,0,655,0,0
4130,Healthcare,5,25.95,6,1,773,1,1
4131,Consulting,18,42.68,7,0,678,0,0
4132,Tech,23,32.27,5,1,679,0,0
4133,Consulting,21,9.21,3,1,741,0,0
4134,Healthcare,18,8.36,4,1,667,0,0
4135,Retail,8,20.91,3,2,689,1,0
4136,Retail,15,4.22,3,0,642,0,0
4137,Consulting,13,37.9,2,0,748,0,0
4138,Manufacturing,13,20.37,4,1,721,0,1
4139,Retail,16,17.48,2,0,800,0,0
4140,Consulting,22,25.7,3,0,706,0,0
4141,Healthcare,20,35.59,3,0,781,0,0
4142,Consulting,13,28.68,8,0,703,0,1
4143,Retail,20,40.22,4,0,732,0,1
4144,Healthcare,2,31.65,6,0,733,0,1
4145,Consulting,3,39.5,6,0,739,0,1
4146,Tech,15,34.99,6,2,730,0,1
4147,Healthcare,23,10.06,1,0,718,0,0
4148,Tech,19,3.09,3,0,715,0,0
4149,Manufacturing,13,45.22,4,0,749,0,1
4150,Healthcare,5,47.31,3,0,695,0,0
4151,Tech,22,36.48,5,0,689,0,1
4152,Retail,6,36.35,9,1,668,1,0
4153,Retail,14,13.87,6,0,692,0,0
4154,Manufacturing,4,27.35,4,0,737,0,0
4155,Healthcare,22,49.62,7,0,708,0,0
4156,Healthcare,19,42.88,4,1,754,0,0
4157,Healthcare,23,15.57,7,0,678,1,0
4158,Manufacturing,7,15.4,4,1,687,0,0
4159,Healthcare,4,24.44,2,1,649,0,0
4160,Retail,2,20.53,8,0,736,0,1
4161,Tech,7,18.87,3,0,606,0,0
4162,Retail,3,31.54,4,0,767,1,0
4163,Retail,15,1.07,10,0,754,0,0
4164,Tech,1,38.29,6,1,775,1,0
4165,Retail,2,37.13,3,0,717,0,0
4166,Manufacturing,10,41.6,2,0,822,0,0
4167,Tech,16,42.15,2,0,756,0,0
4168,Retail,15,28.54,3,0,749,0,0
4169,Consulting,24,39.11,6,2,722,0,0
4170,Retail,15,24.87,7,0,633,0,0
4171,Manufacturing,14,47.6,3,0,700,0,0
4172,Healthcare,22,9.94,5,1,683,0,0
4173,Retail,14,45.82,5,0,692,1,0
4174,Healthcare,6,13.3,6,0,696,0,1
4175,Consulting,14,5.58,5,0,738,0,0
4176,Retail,17,22.24,6,0,705,0,1
4177,Tech,18,30.94,6,2,645,0,1
4178,Healthcare,20,11.93,7,0,628,0,0
4179,Consulting,19,28.01,2,2,734,0,1
4180,Tech,17,40.49,8,0,657,0,0
4181,Tech,16,13.23,4,2,610,1,0
4182,Tech,8,29.23,4,0,702,1,0
4183,Tech,7,17.3,6,2,727,0,1
4184,Retail,20,26.72,4,0,703,0,0
4185,Retail,12,33.51,5,0,668,0,0
4186,Retail,9,17.85,8,0,788,0,0
4187,Consulting,14,49.73,6,1,641,0,1
4188,Consulting,20,28.41,5,0,723,0,1
4189,Consulting,1,41.31,4,0,727,0,1
4190,Manufacturing,10,36.39,5,1,712,0,1
4191,Consulting,17,42.71,6,0,722,0,0
4192,Retail,17,9.1,1,0,750,0,0
4193,Retail,17,11.52,5,0,669,1,0
4194,Manufacturing,4,24.63,2,1,724,0,0
4195,Manufacturing,17,42.69,10,0,692,0,0
4196,Consulting,18,10.28,3,1,660,0,1
4197,Healthcare,20,48.57,7,0,647,0,1
4198,Manufacturing,23,6.82,10,1,685,0,0
4199,Tech,2,9.17,4,1,720,0,0
4200,Retail,8,8.78,6,0,689,0,0
4201,Tech,13,29.51,6,1,728,1,0
4202,Retail,23,45.92,7,0,732,0,1
4203,Retail,22,13.13,6,1,690,0,0
4204,Manufacturing,20,27.88,7,0,724,0,0
4205,Manufacturing,22,9.2,7,1,817,0,0
4206,Tech,15,31.74,6,1,751,0,0
4207,Retail,20,6.6,8,0,615,0,0
4208,Tech,23,24.82,2,0,793,0,0
4209,Healthcare,9,32.93,3,0,736,0,0
4210,Tech,3,29.17,9,0,657,0,0
4211,Consulting,3,7.43,11,0,676,0,0
4212,Tech,2,8.49,6,1,761,1,0
4213,Consulting,1,33.73,3,0,728,0,0
4214,Consulting,14,40.54,6,0,734,1,0
4215,Consulting,17,45.45,6,1,656,0,1
4216,Healthcare,13,40.77,6,0,689,0,0
4217,Tech,19,48.71,4,0,677,1,0
4218,Tech,23,20.71,5,1,740,0,1
4219,Healthcare,15,16.89,8,1,703,0,0
4220,Retail,14,1.9,5,0,706,0,0
4221,Manufacturing,2,22.77,7,0,707,0,0
4222,Tech,7,32.74,8,0,685,0,0
4223,Manufacturing,17,40.86,3,0,639,1,0
4224,Healthcare,18,13.74,9,0,738,0,0
4225,Retail,6,25.92,5,0,726,0,0
4226,Retail,21,33.27,7,0,697,0,0
4227,Retail,8,27.8,8,0,698,0,1
4228,Healthcare,2,14.06,4,0,681,0,0
4229,Consulting,1,39.92,4,0,751,0,0
4230,Consulting,16,9.08,2,0,711,0,0
4231,Manufacturing,7,45.3,5,1,670,0,0
4232,Consulting,22,47.65,3,0,714,1,1
4233,Consulting,24,18.6,4,0,653,0,0
4234,Retail,11,19.12,3,0,684,0,0
4235,Retail,15,37.29,7,0,709,0,0
4236,Manufacturing,13,23.09,5,0,722,1,0
4237,Tech,24,1.92,7,1,669,1,0
4238,Manufacturing,2,46.03,7,1,679,0,0
4239,Manufacturing,14,21.82,2,0,701,0,0
4240,Healthcare,24,10.57,3,0,646,0,0
4241,Healthcare,6,28.01,2,0,653,0,0
4242,Manufacturing,9,11.34,7,1,686,0,0
4243,Manufacturing,7,10.7,6,0,642,1,1
4244,Manufacturing,18,27.51,5,0,691,1,0
4245,Consulting,24,19.86,6,0,707,0,0
4246,Healthcare,9,28.86,11,1,644,1,1
4247,Manufacturing,23,49.84,7,0,704,0,0
4248,Retail,4,43.02,5,0,620,1,0
4249,Retail,9,0.88,1,0,698,0,0
4250,Consulting,4,3.0,5,2,696,0,0
4251,Consulting,12,30.7,2,0,693,0,0
4252,Tech,4,31.5,9,1,769,0,0
4253,Tech,24,43.97,6,0,762,0,0
4254,Tech,20,31.64,7,0,636,0,0
4255,Consulting,14,11.77,2,0,714,1,0
4256,Consulting,24,23.69,3,1,670,0,1
4257,Consulting,24,40.54,6,0,739,0,0
4258,Retail,7,46.18,6,0,678,1,0
4259,Consulting,13,12.23,2,0,730,0,0
4260,Retail,22,27.21,3,0,718,0,0
4261,Tech,8,8.37,4,0,682,0,0
4262,Tech,23,25.1,3,0,684,0,0
4263,Tech,5,4.96,4,1,721,0,0
4264,Manufacturing,12,47.12,1,0,710,0,1
4265,Manufacturing,13,32.08,5,0,638,0,1
4266,Healthcare,20,42.78,4,0,794,0,0
4267,Healthcare,14,49.92,8,0,731,0,1
4268,Healthcare,18,9.54,5,0,709,0,0
4269,Manufacturing,24,34.86,6,1,736,0,0
4270,Manufacturing,20,44.41,3,2,645,0,1
4271,Healthcare,4,29.01,8,0,639,1,0
4272,Healthcare,21,32.16,4,0,626,0,0
4273,Consulting,18,20.68,5,1,603,0,1
4274,Healthcare,7,33.9,2,0,707,0,0
4275,Consulting,15,20.08,4,0,682,0,0
4276,Retail,21,24.09,9,1,709,0,1
4277,Manufacturing,6,5.59,6,0,696,0,0
4278,Healthcare,16,0.89,0,2,758,0,0
4279,Manufacturing,20,3.23,4,0,697,0,1
4280,Manufacturing,24,10.03,3,1,623,0,0
4281,Manufacturing,8,23.1,4,2,670,0,1
4282,Retail,21,1.54,5,0,820,0,0
4283,Tech,16,8.22,4,2,655,0,0
4284,Healthcare,22,39.18,5,0,726,0,0
4285,Tech,16,38.23,6,0,754,0,0
4286,Tech,3,39.59,4,0,714,1,1
4287,Tech,17,46.12,4,0,630,0,0
4288,Manufacturing,9,6.39,7,0,694,0,0
4289,Consulting,3,8.58,7,1,621,1,0
4290,Manufacturing,20,17.01,0,1,742,1,0
4291,Manufacturing,7,45.8,8,0,700,0,1
4292,Tech,18,38.89,7,0,791,0,0
4293,Manufacturing,12,16.54,2,0,729,0,0
4294,Tech,19,4.84,12,0,579,0,0
4295,Consulting,16,31.01,8,1,681,0,0
4296,Healthcare,22,13.21,5,0,605,0,0
4297,Tech,24,26.79,6,0,774,0,1
4298,Consulting,17,47.12,9,0,636,1,0
4299,Healthcare,20,28.84,8,0,746,1,0
4300,Retail,15,46.23,5,0,738,1,1
4301,Tech,1,19.96,5,1,669,0,0
4302,Tech,2,31.85,3,0,759,0,0
4303,Retail,8,44.75,11,0,706,0,0
4304,Retail,22,29.61,3,0,820,0,0
4305,Tech,2,30.94,4,2,631,0,1
4306,Retail,19,35.96,5,0,765,0,0
4307,Manufacturing,9,44.16,6,0,730,0,0
4308,Healthcare,9,4.86,4,0,658,0,0
4309,Healthcare,13,17.17,4,0,771,0,0
4310,Healthcare,6,20.19,2,0,662,0,0
4311,Manufacturing,15,45.53,4,0,771,0,0
4312,Retail,19,47.82,2,0,647,0,0
4313,Consulting,21,6.46,2,2,718,0,0
4314,Retail,15,6.4,5,0,708,1,0
4315,Tech,18,46.78,3,2,805,0,1
4316,Healthcare,7,15.14,3,0,699,0,0
4317,Retail,11,12.47,5,0,617,0,0
4318,Consulting,8,2.26,5,0,686,0,0
4319,Tech,6,14.14,9,0,637,0,0
4320,Manufacturing,8,34.83,6,0,800,0,0
4321,Manufacturing,2,21.59,11,0,693,0,0
4322,Consulting,19,26.09,10,0,654,0,0
4323,Tech,16,45.91,4,0,680,0,0
4324,Healthcare,7,6.18,4,0,794,0,0
4325,Retail,10,4.03,6,2,785,0,0
4326,Tech,12,42.67,3,2,729,0,0
4327,Manufacturing,17,38.86,8,1,653,0,0
4328,Consulting,7,13.55,8,0,700,0,0
4329,Consulting,22,16.55,8,0,651,0,1
4330,Retail,8,15.86,4,0,730,1,0
4331,Consulting,7,32.57,5,1,650,0,0
4332,Consulting,4,3.53,3,0,755,1,0
4333,Tech,3,24.73,2,2,663,1,0
4334,Healthcare,19,7.13,8,0,703,0,0
4335,Retail,15,41.08,1,0,719,1,0
4336,Tech,4,19.34,6,0,689,0,0
4337,Healthcare,9,26.61,9,0,744,0,0
4338,Tech,13,1.95,7,0,702,0,0
4339,Tech,18,3.38,2,0,694,0,0
4340,Consulting,21,33.92,3,0,710,1,0
4341,Healthcare,16,38.46,1,1,713,1,0
4342,Retail,1,35.65,3,0,734,0,0
4343,Retail,4,36.98,7,0,586,0,1
4344,Healthcare,18,5.68,6,0,752,1,0
4345,Consulting,8,34.83,4,2,670,0,1
4346,Manufacturing,20,9.5,3,2,626,0,0
4347,Tech,16,5.35,2,1,637,0,0
4348,Consulting,21,37.98,4,1,770,0,0
4349,Healthcare,11,44.53,2,0,731,1,0
4350,Tech,20,35.98,5,0,596,0,0
4351,Retail,21,40.38,4,0,706,0,1
4352,Manufacturing,21,49.56,8,2,675,0,1
4353,Retail,21,7.17,7,0,696,0,0
4354,Healthcare,19,48.28,2,0,606,1,0
4355,Tech,23,30.26,2,0,723,0,1
4356,Healthcare,19,40.76,3,0,726,0,1
4357,Tech,18,32.68,8,0,691,0,0
4358,Consulting,19,28.72,5,2,696,0,0
4359,Manufacturing,11,35.33,7,0,655,0,0
4360,Consulting,3,16.35,9,1,685,0,1
4361,Consulting,8,46.25,10,1,762,0,0
4362,Healthcare,20,6.21,5,0,687,1,0
4363,Manufacturing,19,16.24,7,0,750,0,0
4364,Tech,10,2.04,7,0,671,0,0
4365,Tech,16,13.93,7,2,710,0,0
4366,Retail,5,11.3,6,0,710,0,0
4367,Tech,20,2.96,3,0,684,0,0
4368,Healthcare,9,24.84,7,0,775,0,0
4369,Consulting,8,23.7,4,0,722,0,1
4370,Consulting,11,4.35,7,0,746,0,0
4371,Consulting,16,13.46,3,0,658,0,0
4372,Manufacturing,7,47.69,3,1,784,0,0
4373,Tech,15,5.98,5,0,685,1,0
4374,Healthcare,24,15.6,4,0,744,0,0
4375,Manufacturing,21,2.28,3,0,677,0,0
4376,Retail,20,7.87,8,0,658,0,0
4377,Healthcare,23,35.12,3,0,772,0,0
4378,Healthcare,17,18.65,5,2,671,0,0
4379,Healthcare,6,22.88,4,2,712,1,0
4380,Consulting,15,8.27,4,1,667,0,0
4381,Healthcare,8,34.27,0,1,600,0,0
4382,Tech,7,37.7,6,0,706,0,0
4383,Healthcare,2,9.47,8,0,779,0,0
4384,Consulting,13,2.73,4,0,658,0,0
4385,Healthcare,23,4.51,3,0,665,0,0
4386,Retail,6,33.02,1,0,708,0,0
4387,Retail,5,7.21,4,0,714,0,0
4388,Consulting,20,24.95,4,2,670,0,0
4389,Tech,1,8.06,7,2,634,0,0
4390,Tech,18,8.92,2,0,721,0,0
4391,Manufacturing,15,0.72,9,2,671,0,1
4392,Consulting,23,16.38,6,0,743,0,0
4393,Healthcare,10,4.94,2,1,654,1,0
4394,Consulting,3,20.0,4,0,679,0,1
4395,Manufacturing,5,30.09,4,0,653,0,0
4396,Consulting,24,18.69,6,2,698,0,0
4397,Consulting,13,35.4,3,0,660,0,0
4398,Manufacturing,8,37.2,4,0,729,0,0
4399,Tech,22,34.98,1,2,691,0,0
4400,Healthcare,21,46.87,4,0,712,1,0
4401,Manufacturing,2,12.25,7,0,709,0,0
4402,Retail,9,9.88,8,1,648,0,0
4403,Tech,17,30.68,8,1,785,0,0
4404,Retail,18,29.95,6,0,763,0,0
4405,Tech,13,25.75,3,0,660,0,0
4406,Healthcare,1,0.72,4,0,630,0,0
4407,Healthcare,12,27.98,3,1,691,0,0
4408,Consulting,20,46.67,8,0,654,0,0
4409,Retail,20,17.06,6,0,680,0,0
4410,Tech,21,48.4,5,1,683,0,0
4411,Healthcare,5,18.16,6,2,622,0,0
4412,Manufacturing,8,7.42,12,0,641,0,0
4413,Healthcare,15,20.22,7,0,634,0,0
4414,Manufacturing,3,24.98,10,0,733,0,1
4415,Tech,6,31.66,7,2,678,0,1
4416,Healthcare,13,25.49,10,1,740,0,0
4417,Healthcare,12,27.07,1,0,625,0,0
4418,Tech,19,1.69,5,0,712,0,0
4419,Healthcare,18,13.05,7,0,717,0,0
4420,Manufacturing,24,15.88,7,0,706,1,0
4421,Healthcare,1,49.36,2,1,731,0,1
4422,Retail,7,15.13,7,0,661,0,0
4423,Consulting,12,44.88,4,0,736,1,1
4424,Manufacturing,10,15.58,5,0,659,0,0
4425,Retail,12,5.26,7,1,676,0,0
4426,Tech,11,12.76,4,0,727,0,0
4427,Manufacturing,4,14.01,4,0,764,0,0
4428,Consulting,19,48.92,3,2,618,0,1
4429,Consulting,6,33.88,5,1,645,0,0
4430,Tech,9,46.62,7,0,708,0,0
4431,Tech,20,41.83,6,0,755,0,0
4432,Manufacturing,10,29.14,6,0,577,1,0
4433,Healthcare,5,33.93,8,0,601,0,0
4434,Tech,13,31.43,3,0,785,0,0
4435,Healthcare,9,33.48,7,1,825,1,0
4436,Retail,2,13.61,8,1,709,1,0
4437,Consulting,18,20.7,6,0,675,0,0
4438,Healthcare,21,29.83,2,2,691,0,0
4439,Consulting,1,2.28,5,0,614,0,0
4440,Healthcare,24,24.4,5,0,698,0,0
4441,Retail,21,43.06,7,0,613,0,0
4442,Tech,12,24.87,4,1,653,0,0
4443,Retail,10,27.84,5,0,686,0,0
4444,Tech,2,10.49,7,0,711,0,0
4445,Tech,9,39.82,2,0,751,0,0
4446,Consulting,2,18.26,2,0,618,1,0
4447,Retail,23,47.85,5,0,840,1,1
4448,Healthcare,24,49.69,3,0,700,0,0
4449,Retail,22,45.84,5,0,626,0,0
4450,Consulting,14,4.7,7,0,748,0,0
4451,Tech,11,16.99,6,0,724,0,0
4452,Consulting,23,47.28,1,0,646,0,0
4453,Manufacturing,11,40.32,6,0,649,0,1
4454,Manufacturing,17,45.6,4,0,741,0,0
4455,Healthcare,4,28.84,7,2,668,0,1
4456,Consulting,13,24.28,6,1,651,0,0
4457,Healthcare,7,5.77,3,2,704,0,0
4458,Healthcare,16,42.05,2,1,635,0,0
4459,Manufacturing,1,37.38,4,0,784,0,0
4460,Healthcare,13,3.41,3,0,712,0,0
4461,Manufacturing,1,10.87,4,1,712,0,0
4462,Tech,11,28.09,4,2,631,0,0
4463,Consulting,6,34.38,1,1,664,0,0
4464,Healthcare,20,7.31,8,0,754,0,0
4465,Manufacturing,3,12.62,6,0,666,0,0
4466,Retail,12,10.06,6,0,653,1,0
4467,Healthcare,5,11.39,5,0,652,0,0
4468,Tech,9,46.08,3,0,653,0,1
4469,Tech,12,35.93,5,0,699,0,0
4470,Retail,10,36.99,3,0,662,0,1
4471,Manufacturing,19,39.8,6,0,682,1,1
4472,Healthcare,5,18.15,6,0,744,0,0
4473,Manufacturing,5,38.48,7,0,699,0,1
4474,Tech,9,48.93,1,2,777,0,0
4475,Manufacturing,20,35.07,4,1,662,0,0
4476,Tech,17,21.13,5,0,634,0,0
4477,Manufacturing,10,35.96,7,1,757,0,0
4478,Retail,21,45.09,3,0,712,0,0
4479,Consulting,1,6.87,4,1,698,1,0
4480,Retail,22,13.63,4,1,686,1,0
4481,Retail,16,46.01,5,0,654,1,0
4482,Consulting,15,47.34,4,1,580,0,0
4483,Consulting,23,24.46,2,2,744,0,0
4484,Healthcare,17,19.04,3,0,745,1,0
4485,Healthcare,20,14.5,6,0,649,0,0
4486,Retail,13,25.19,2,0,628,0,0
4487,Retail,1,46.76,3,0,667,0,0
4488,Tech,8,7.92,8,0,627,0,0
4489,Tech,5,21.28,8,0,763,0,0
4490,Healthcare,6,45.62,5,0,638,0,0
4491,Healthcare,23,17.78,8,0,741,0,0
4492,Tech,20,38.52,4,0,654,0,1
4493,Tech,14,19.77,4,1,739,0,0
4494,Manufacturing,22,40.34,3,0,725,0,0
4495,Manufacturing,23,49.06,3,2,779,0,1
4496,Tech,11,19.7,5,0,639,1,0
4497,Manufacturing,6,42.33,5,1,636,0,0
4498,Consulting,11,49.43,4,0,667,0,0
4499,Healthcare,13,49.2,6,1,815,0,1
4500,Healthcare,12,21.97,8,0,661,1,0
4501,Tech,22,24.55,9,0,696,0,0
4502,Retail,2,15.52,4,0,709,0,0
4503,Tech,21,16.04,8,0,683,0,0
4504,Manufacturing,3,24.88,4,0,755,1,0
4505,Retail,23,10.43,6,0,698,0,0
4506,Manufacturing,4,35.7,4,0,754,0,1
4507,Consulting,17,27.05,6,1,780,0,0
4508,Manufacturing,22,44.95,4,0,710,1,1
4509,Consulting,6,40.62,9,0,682,0,0
4510,Consulting,7,16.46,7,1,728,1,1
4511,Manufacturing,15,25.54,5,0,759,0,0
4512,Manufacturing,11,37.65,5,0,669,0,0
4513,Consulting,24,10.06,3,0,737,1,0
4514,Retail,3,2.06,4,0,707,0,0
4515,Consulting,6,42.69,4,0,701,0,1
4516,Healthcare,2,7.31,7,0,538,1,0
4517,Consulting,14,44.53,5,0,743,0,0
